Actions:
[0.0, 0.0, 0.0, 1.0, 1.0]
[0.0, 1.0, 1.0, 0.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[0.0, 0.0, 1.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 0.0, 1.0]
[1.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 1.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 1.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 1.0]
[0.0, 1.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 1.0, 0.0, 0.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0]
[1.0, 1.0, 1.0, 0.0, 1.0]
[1.0, 0.0, 0.0, 1.0, 0.0]
[0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 1.0, 1.0, 0.0, 1.0]
[0.0, 0.0, 0.0, 1.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 0.0]
[1.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 0.0, 0.0]
[1.0, 1.0, 0.0, 0.0, 1.0]
[1.0, 0.0, 0.0, 0.0, 1.0]
[0.0, 0.0, 1.0, 1.0, 1.0]
[1.0, 1.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 1.0, 1.0]
[0.0, 0.0, 0.0, 1.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[0.0, 0.0, 1.0, 1.0, 1.0]
[1.0, 0.0, 0.0, 1.0, 1.0]
[0.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 1.0, 1.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 0.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 1.0]
[0.0, 0.0, 1.0, 1.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 1.0, 1.0, 1.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 1.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 0.0, 0.0, 0.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 0.0]
[0.0, 0.0, 1.0, 1.0, 1.0]
[1.0, 1.0, 0.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 1.0, 1.0, 1.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 0.0, 1.0, 1.0, 1.0]
[1.0, 0.0, 1.0, 1.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0]
[1.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0]
[1.0, 0.0, 1.0, 1.0, 0.0]

States:
[-0.8910065293312073, 0.45399048924446106, -0.0015383238205686212, -0.002353980205953121, 0.7526243329048157, 0.8137599229812622, 0.8469367027282715, 0.8666411638259888, 0.8785825371742249, 0.8853642344474792, 0.8882114887237549, 0.1438244879245758, 0.0, 0.0]
[-0.8910125494003296, 0.45397862792015076, -0.0020899237133562565, 0.0010648538591340184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6306660175323486, 0.3177061080932617, 0.0]
[-0.8910179734230042, 0.45396798849105835, -0.006443582940846682, 0.0032829800620675087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6305278539657593, 0.31744009256362915, 0.0]
[-0.8910179734230042, 0.45396798849105835, -0.010796649381518364, 0.0055008395574986935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6302982568740845, 0.31701597571372986, 0.0]
[-0.8910179734230042, 0.45396798849105835, -0.01514853723347187, 0.007718098349869251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6299761533737183, 0.31642094254493713, 0.0]
[-0.8910179734230042, 0.45396798849105835, -0.01949864998459816, 0.009934453293681145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6295615434646606, 0.315654993057251, 0.0]
[-0.8909674286842346, 0.45406726002693176, -0.02384510450065136, 0.012150906957685947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6290656924247742, 0.3148392140865326, 0.0]
[-0.8908435106277466, 0.4543102979660034, -0.028185337781906128, 0.014369795098900795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.62849360704422, 0.3140281140804291, 0.0]
[-0.8906969428062439, 0.454597532749176, -0.03251894935965538, 0.016591425985097885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6278340816497803, 0.3131008446216583, 0.0]
[-0.8905277252197266, 0.4549289345741272, -0.036845482885837555, 0.01881500333547592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6270870566368103, 0.31205758452415466, 0.0]
[-0.8903358578681946, 0.45530441403388977, -0.04116391763091087, 0.021040813997387886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6262525916099548, 0.31089866161346436, 0.0]
[-0.8900133371353149, 0.45593446493148804, -0.04546802118420601, 0.0232738945633173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6253547668457031, 0.30988192558288574, 0.0]
[-0.8897758722305298, 0.45639777183532715, -0.040584005415439606, 0.02080203965306282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6245412826538086, 0.3088531792163849, 0.0]
[-0.8895636200904846, 0.4568113088607788, -0.04488949477672577, 0.023039868101477623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6236293315887451, 0.30759403109550476, 0.0]
[-0.8893285393714905, 0.45726874470710754, -0.049187205731868744, 0.025276144966483116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6226298809051514, 0.30621984601020813, 0.0]
[-0.8890706896781921, 0.4577699601650238, -0.05347393825650215, 0.02751544676721096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6215428709983826, 0.30473101139068604, 0.0]
[-0.8889304399490356, 0.458042174577713, -0.05775735154747963, 0.029750466346740723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6203367114067078, 0.30279237031936646, 0.0]
[-0.8886269330978394, 0.4586307406425476, -0.06202404946088791, 0.03198712691664696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6190752983093262, 0.30107632279396057, 0.0]
[-0.8884639143943787, 0.45894649624824524, -0.06628411263227463, 0.03422588109970093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.617689311504364, 0.29885604977607727, 0.0]
[-0.8882895112037659, 0.4592839479446411, -0.07053732872009277, 0.03645488992333412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.616213858127594, 0.2964959144592285, 0.0]
[-0.888103723526001, 0.45964303612709045, -0.0747780129313469, 0.038683705031871796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6146490573883057, 0.29399654269218445, 0.0]
[-0.888103723526001, 0.45964303612709045, -0.07902198284864426, 0.040898267179727554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6129492521286011, 0.29088231921195984, 0.0]
[-0.8883119225502014, 0.4592406153678894, -0.08326508104801178, 0.043069176375865936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6111095547676086, 0.28709447383880615, 0.0]
[-0.8887503147125244, 0.45839163661003113, -0.08750996738672256, 0.04518549516797066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6091248393058777, 0.2825689911842346, 0.0]
[-0.8889800906181335, 0.457945853471756, -0.09175480157136917, 0.0472940057516098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6071008443832397, 0.2783847451210022, 0.0]
[-0.889220654964447, 0.45747852325439453, -0.09597976505756378, 0.04940934479236603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6049846410751343, 0.27400246262550354, 0.0]
[-0.8897234797477722, 0.456499844789505, -0.10019738227128983, 0.05147607997059822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6027138829231262, 0.2687825560569763, 0.0]
[-0.8905094861984253, 0.45496466755867004, -0.10442229360342026, 0.05345882847905159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6002826690673828, 0.2626481056213379, 0.0]
[-0.8910528421401978, 0.4538995623588562, -0.1086520180106163, 0.05542571097612381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5978267788887024, 0.25695347785949707, 0.0]
[-0.8916164636611938, 0.4527914524078369, -0.11285825073719025, 0.05739807337522507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.595278263092041, 0.25102075934410095, 0.0]
[-0.8922000527381897, 0.45164039731025696, -0.11705544590950012, 0.05934618040919304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5926375389099121, 0.24484848976135254, 0.0]
[-0.892803430557251, 0.4504465162754059, -0.12124326080083847, 0.061269234865903854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5899052023887634, 0.23843511939048767, 0.0]
[-0.893738329410553, 0.44858863949775696, -0.12542477250099182, 0.06311175972223282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5869928598403931, 0.230901300907135, 0.0]
[-0.8947006464004517, 0.44666633009910583, -0.12961888313293457, 0.06487902253866196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5839872360229492, 0.22307252883911133, 0.0]
[-0.8960210084915161, 0.4440116882324219, -0.1338089555501938, 0.06654711067676544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5807886719703674, 0.2139655202627182, 0.0]
[-0.8973740339279175, 0.441270649433136, -0.13801643252372742, 0.06812209635972977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5774942636489868, 0.20449253916740417, 0.0]
[-0.8984113931655884, 0.4391547739505768, -0.14221470057964325, 0.06971817463636398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5742167234420776, 0.1957327425479889, 0.0]
[-0.8991191983222961, 0.4377038776874542, -0.14637543261051178, 0.07139980047941208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.570965588092804, 0.1877899467945099, 0.0]
[-0.8998445272445679, 0.4362107515335083, -0.15049757063388824, 0.07310576736927032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5676270723342896, 0.17959028482437134, 0.0]
[-0.9005871415138245, 0.43467554450035095, -0.15460744500160217, 0.07478092610836029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5642018914222717, 0.17113135755062103, 0.0]
[-0.9013466238975525, 0.4330984055995941, -0.1587047576904297, 0.07642463594675064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5606906414031982, 0.1624106466770172, 0.0]
[-0.9021227955818176, 0.43147942423820496, -0.16278912127017975, 0.07803625613451004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5570939183235168, 0.15342551469802856, 0.0]
[-0.9033119082450867, 0.4289843440055847, -0.16686351597309113, 0.07951994240283966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5532635450363159, 0.14276862144470215, 0.0]
[-0.9049273729324341, 0.4255659878253937, -0.17096485197544098, 0.08078684657812119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5491876006126404, 0.13027921319007874, 0.0]
[-0.906979501247406, 0.42117470502853394, -0.17509689927101135, 0.08181509375572205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5448514819145203, 0.11575953662395477, 0.0]
[-0.9090549349784851, 0.41667622327804565, -0.17925989627838135, 0.08269250392913818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5404173135757446, 0.10065806657075882, 0.0]
[-0.9115763306617737, 0.4111309051513672, -0.18341775238513947, 0.08338294178247452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5356946587562561, 0.0831613689661026, 0.0]
[-0.9145453572273254, 0.4044833779335022, -0.18761183321475983, 0.08377844840288162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5306602716445923, 0.06294635683298111, 0.0]
[-0.9179590940475464, 0.39667508006095886, -0.19184324145317078, 0.08385424315929413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5252854228019714, 0.03960862010717392, 0.0]
[-0.9218091368675232, 0.3876439929008484, -0.1961117684841156, 0.08358462154865265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5195351839065552, 0.012637765146791935, 0.0]
[-0.9256380200386047, 0.37841010093688965, -0.20041528344154358, 0.08308262377977371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5136308670043945, 0.0, 0.0]
[-0.929879367351532, 0.36786457896232605, -0.20470447838306427, 0.08230767399072647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5072857141494751, 0.0, 0.0]
[-0.9336353540420532, 0.3582248389720917, -0.20902682840824127, 0.08142323791980743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5010582208633423, 0.0, 0.0]
[-0.936927855014801, 0.34952282905578613, -0.2132878452539444, 0.08068103343248367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4949808716773987, 0.0, 0.0]
[-0.9406116604804993, 0.3394845426082611, -0.20777088403701782, 0.07628428190946579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4885750412940979, 0.0, 0.0]
[-0.9444849491119385, 0.3285546600818634, -0.20230282843112946, 0.07173270732164383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48193368315696716, 0.0, 0.0]
[-0.9481199383735657, 0.31791287660598755, -0.20663295686244965, 0.07055843621492386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4752466678619385, 0.0, 0.0]
[-0.9520691633224487, 0.30588293075561523, -0.21088917553424835, 0.06920643895864487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46795421838760376, 0.0, 0.0]
[-0.9559271335601807, 0.2936039865016937, -0.21515586972236633, 0.06757685542106628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4604053199291229, 0.0, 0.0]
[-0.9600458145141602, 0.27984288334846497, -0.2193734347820282, 0.06563150137662888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4521229565143585, 0.0, 0.0]
[-0.9640250205993652, 0.2658114731311798, -0.22358879446983337, 0.0633818507194519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4435102939605713, 0.0, 0.0]
[-0.9675195813179016, 0.2527960240840912, -0.2177925705909729, 0.05852339789271355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.435215562582016, 0.0, 0.0]
[-0.9710509181022644, 0.23887263238430023, -0.22195948660373688, 0.056268107146024704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42630550265312195, 0.0, 0.0]
[-0.9744314551353455, 0.22468507289886475, -0.2260756492614746, 0.05384170636534691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4170159697532654, 0.0, 0.0]
[-0.9776504635810852, 0.21023689210414886, -0.2301355004310608, 0.051247745752334595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.407321572303772, 0.0, 0.0]
[-0.9809650778770447, 0.1941840797662735, -0.23410451412200928, 0.04831049591302872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3964878022670746, 0.0, 0.0]
[-0.9840565919876099, 0.1778557449579239, -0.23803333938121796, 0.04503905773162842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38510867953300476, 0.0, 0.0]
[-0.98668372631073, 0.1626506894826889, -0.24191966652870178, 0.041772983968257904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3739662766456604, 0.0, 0.0]
[-0.9893159866333008, 0.14578720927238464, -0.24565757811069489, 0.0383172482252121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3613896071910858, 0.0, 0.0]
[-0.9915005564689636, 0.1301024854183197, -0.24937956035137177, 0.03470773622393608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3490845263004303, 0.0, 0.0]
[-0.9936259388923645, 0.11272747814655304, -0.25293833017349243, 0.030912790447473526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009882526472210884, 0.33509761095046997, 0.0, 0.0]
[-0.9956104159355164, 0.09359462559223175, -0.25636452436447144, 0.02656046859920025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05426381528377533, 0.319118469953537, 0.0, 0.0]
[-0.9973585605621338, 0.07263548672199249, -0.25963133573532104, 0.021624375134706497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09887667000293732, 0.3007502257823944, 0.0, 0.0]
[-0.9985941052436829, 0.053007837384939194, -0.26283907890319824, 0.01651623286306858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13711285591125488, 0.28242313861846924, 0.0, 0.0]
[-0.9995025992393494, 0.03153647854924202, -0.26582226157188416, 0.0112168462947011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1757388561964035, 0.2611621618270874, 0.0, 0.0]
[-0.9999516606330872, 0.009830128401517868, -0.26865822076797485, 0.005527660716325045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2117232382297516, 0.23811794817447662, 0.0, 0.0]
[-0.9999268054962158, -0.012097598984837532, -0.27132636308670044, -0.0003380878479219973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24534638226032257, 0.21304160356521606, 0.0, 0.0]
[-0.9994139075279236, -0.034232497215270996, -0.2738194465637207, -0.006375455297529697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2768513858318329, 0.1856350153684616, 0.0, 0.0]
[-0.9983991980552673, -0.05655976012349129, -0.2761302888393402, -0.01257916260510683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03656671196222305, 0.30645009875297546, 0.1555381715297699, 0.0, 0.0]
[-0.9967306852340698, -0.08079558610916138, -0.2781462073326111, -0.01918053813278675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09506192058324814, 0.3363071084022522, 0.11950091272592545, 0.0, 0.0]
[-0.9946346282958984, -0.10345003753900528, -0.2800453305244446, -0.02594039775431156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1445779800415039, 0.36249181628227234, 0.08233087509870529, 0.0, 0.0]
[-0.9919986724853516, -0.12624825537204742, -0.2817581295967102, -0.032607272267341614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1900251805782318, 0.38727644085884094, 0.04076659306883812, 0.0, 0.0]
[-0.9885436296463013, -0.15093553066253662, -0.2831328809261322, -0.03965650498867035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23476827144622803, 0.4123684763908386, 0.0, 0.0, 0.0]
[-0.9844394326210022, -0.17572437226772308, -0.2842380404472351, -0.04709126427769661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.275861531496048, 0.43608012795448303, 0.0, 0.0, 0.0]
[-0.9792989492416382, -0.20241917669773102, -0.28494909405708313, -0.05490272119641304, 0.0, 0.0, 0.0, 0.0, 0.027819523587822914, 0.316157728433609, 0.4599275290966034, 0.0, 0.0, 0.0]
[-0.9733899235725403, -0.22915519773960114, -0.28533419966697693, -0.06309521198272705, 0.0, 0.0, 0.0, 0.0, 0.10157766193151474, 0.3532046973705292, 0.48243623971939087, 0.0, 0.0, 0.0]
[-0.9662007093429565, -0.25779101252555847, -0.28526344895362854, -0.07165005803108215, 0.0, 0.0, 0.0, 0.0, 0.17067851126194, 0.38941213488578796, 0.5049417018890381, 0.0, 0.0, 0.0]
[-0.9581143856048584, -0.28638574481010437, -0.2848043441772461, -0.08057263493537903, 0.0, 0.0, 0.0, 0.0, 0.23170210421085358, 0.4227428734302521, 0.526166558265686, 0.0, 0.0, 0.0]
[-0.949122965335846, -0.3149057924747467, -0.2840118706226349, -0.08957278728485107, 0.0, 0.0, 0.0, 0.0, 0.28603479266166687, 0.453555703163147, 0.5462368726730347, 0.0, 0.0, 0.0]
